"country","date","confirmed"
"Chuquisaca",2020-03-10,0
"Chuquisaca",2020-03-11,0
"Chuquisaca",2020-03-12,0
"Chuquisaca",2020-03-13,0
"Chuquisaca",2020-03-14,0
"Chuquisaca",2020-03-15,0
"Chuquisaca",2020-03-16,0
"Chuquisaca",2020-03-17,0
"Chuquisaca",2020-03-18,0
"Chuquisaca",2020-03-19,0
"Chuquisaca",2020-03-20,0
"Chuquisaca",2020-03-21,0
"Chuquisaca",2020-03-22,0
"Chuquisaca",2020-03-23,0
"Chuquisaca",2020-03-24,0
"Chuquisaca",2020-03-25,0
"Chuquisaca",2020-03-26,0
"Chuquisaca",2020-03-27,1
"Chuquisaca",2020-03-28,1
"Chuquisaca",2020-03-29,1
"Chuquisaca",2020-03-30,1
"Chuquisaca",2020-03-31,1
"Chuquisaca",2020-04-01,1
"Chuquisaca",2020-04-02,1
"Chuquisaca",2020-04-03,1
"Chuquisaca",2020-04-04,1
"Chuquisaca",2020-04-05,1
"Chuquisaca",2020-04-06,1
"Chuquisaca",2020-04-07,1
"Chuquisaca",2020-04-08,1
"Chuquisaca",2020-04-09,1
"Chuquisaca",2020-04-10,1
"Chuquisaca",2020-04-11,1
"Chuquisaca",2020-04-12,1
"Chuquisaca",2020-04-13,1
"Chuquisaca",2020-04-14,1
"Chuquisaca",2020-04-15,1
"Chuquisaca",2020-04-16,1
"Chuquisaca",2020-04-17,1
"Chuquisaca",2020-04-18,1
"Chuquisaca",2020-04-19,1
"Chuquisaca",2020-04-20,1
"Chuquisaca",2020-04-21,1
"Chuquisaca",2020-04-22,1
"Chuquisaca",2020-04-23,2
"Chuquisaca",2020-04-24,2
"Chuquisaca",2020-04-25,2
"Chuquisaca",2020-04-26,2
"Chuquisaca",2020-04-27,3
"Chuquisaca",2020-04-28,3
"Chuquisaca",2020-04-29,3
"Chuquisaca",2020-04-30,3
"Chuquisaca",2020-05-01,4
"Chuquisaca",2020-05-02,4
"Chuquisaca",2020-05-03,4
"Chuquisaca",2020-05-04,5
"Chuquisaca",2020-05-05,6
"Chuquisaca",2020-05-06,6
"Chuquisaca",2020-05-07,11
"Chuquisaca",2020-05-08,11
"Chuquisaca",2020-05-09,14
"Chuquisaca",2020-05-10,15
"Chuquisaca",2020-05-11,15
"Chuquisaca",2020-05-12,15
"Chuquisaca",2020-05-13,15
"Chuquisaca",2020-05-14,15
"Chuquisaca",2020-05-15,15
"Chuquisaca",2020-05-16,16
"Chuquisaca",2020-05-17,17
"Chuquisaca",2020-05-18,17
"Chuquisaca",2020-05-19,17
"Chuquisaca",2020-05-20,19
"Chuquisaca",2020-05-21,19
"Chuquisaca",2020-05-22,19
"Chuquisaca",2020-05-23,21
"Chuquisaca",2020-05-24,21
"Chuquisaca",2020-05-25,22
"Chuquisaca",2020-05-26,22
"Chuquisaca",2020-05-27,25
"Chuquisaca",2020-05-28,25
"Chuquisaca",2020-05-29,25
"Chuquisaca",2020-05-30,25
"Chuquisaca",2020-05-31,26
"Chuquisaca",2020-06-01,28
"Chuquisaca",2020-06-02,29
"Chuquisaca",2020-06-03,31
"Chuquisaca",2020-06-04,32
"Chuquisaca",2020-06-05,38
"Chuquisaca",2020-06-06,39
"Chuquisaca",2020-06-07,39
"Chuquisaca",2020-06-08,43
"Chuquisaca",2020-06-09,43
"Chuquisaca",2020-06-10,61
"Chuquisaca",2020-06-11,74
"Chuquisaca",2020-06-12,85
"Chuquisaca",2020-06-13,100
"Chuquisaca",2020-06-14,102
"Chuquisaca",2020-06-15,117
"Chuquisaca",2020-06-16,129
"Chuquisaca",2020-06-17,134
"Chuquisaca",2020-06-18,185
"Chuquisaca",2020-06-19,196
"Chuquisaca",2020-06-20,253
"Chuquisaca",2020-06-21,301
"Chuquisaca",2020-06-22,301
"Chuquisaca",2020-06-23,382
"Chuquisaca",2020-06-24,422
"Chuquisaca",2020-06-25,470
"Chuquisaca",2020-06-26,524
"Chuquisaca",2020-06-27,578
"Chuquisaca",2020-06-28,637
"Chuquisaca",2020-06-29,644
"Chuquisaca",2020-06-30,707
"Chuquisaca",2020-07-01,766
"Chuquisaca",2020-07-02,811
"Chuquisaca",2020-07-03,852
"Chuquisaca",2020-07-04,917
"Chuquisaca",2020-07-05,967
"Chuquisaca",2020-07-06,1000
"Chuquisaca",2020-07-07,1068
"Chuquisaca",2020-07-08,1099
"Chuquisaca",2020-07-09,1162
"Chuquisaca",2020-07-10,1165
"Chuquisaca",2020-07-11,1298
"Chuquisaca",2020-07-12,1332
"Chuquisaca",2020-07-13,1332
"Chuquisaca",2020-07-14,1374
"Chuquisaca",2020-07-15,1422
"Chuquisaca",2020-07-16,1490
"Chuquisaca",2020-07-17,1536
"Chuquisaca",2020-07-18,1588
"Chuquisaca",2020-07-19,1605
"Chuquisaca",2020-07-20,1637
"Chuquisaca",2020-07-21,1662
"Chuquisaca",2020-07-22,1698
"Chuquisaca",2020-07-23,1736
"Chuquisaca",2020-07-24,1807
"Chuquisaca",2020-07-25,1826
"Chuquisaca",2020-07-26,1834
"Chuquisaca",2020-07-27,1894
"Chuquisaca",2020-07-28,1921
"Chuquisaca",2020-07-29,1944
"Chuquisaca",2020-07-30,1962
"Chuquisaca",2020-07-31,2051
"Chuquisaca",2020-08-01,2094
"Chuquisaca",2020-08-02,2141
"Chuquisaca",2020-08-03,2199
"Chuquisaca",2020-08-04,2261
"Chuquisaca",2020-08-05,2337
"Chuquisaca",2020-08-06,2436
"Chuquisaca",2020-08-07,2562
"Chuquisaca",2020-08-08,2661
"Chuquisaca",2020-08-09,2712
"Chuquisaca",2020-08-10,2837
"Chuquisaca",2020-08-11,2978
"Chuquisaca",2020-08-12,3127
"Chuquisaca",2020-08-13,3296
"Chuquisaca",2020-08-14,3477
"Chuquisaca",2020-08-15,3623
"Chuquisaca",2020-08-16,3808
"Chuquisaca",2020-08-17,3985
"Chuquisaca",2020-08-18,4147
"Chuquisaca",2020-08-19,4254
"Chuquisaca",2020-08-20,4343
"Chuquisaca",2020-08-21,4421
"Chuquisaca",2020-08-22,4536
"Chuquisaca",2020-08-23,4638
"Chuquisaca",2020-08-24,4705
"Chuquisaca",2020-08-25,4786
"Chuquisaca",2020-08-26,4851
"Chuquisaca",2020-08-27,4923
"Chuquisaca",2020-08-28,5024
"Chuquisaca",2020-08-29,5097
"Chuquisaca",2020-08-30,5133
"Chuquisaca",2020-08-31,5220
"Chuquisaca",2020-09-01,5295
"Chuquisaca",2020-09-02,5360
"Chuquisaca",2020-09-03,5433
"Chuquisaca",2020-09-04,5496
"Chuquisaca",2020-09-05,5546
"Chuquisaca",2020-09-06,5606
"Chuquisaca",2020-09-07,5627
"Chuquisaca",2020-09-08,5705
"Chuquisaca",2020-09-09,5840
"Chuquisaca",2020-09-10,5911
"Chuquisaca",2020-09-11,6019
"Chuquisaca",2020-09-12,6127
"Chuquisaca",2020-09-13,6204
"Chuquisaca",2020-09-14,6268
"Chuquisaca",2020-09-15,6339
"Chuquisaca",2020-09-16,6418
"Chuquisaca",2020-09-17,6518
"Chuquisaca",2020-09-18,6605
"Chuquisaca",2020-09-19,6639
"Chuquisaca",2020-09-20,6680
"Chuquisaca",2020-09-21,6696
"Chuquisaca",2020-09-22,6769
"Chuquisaca",2020-09-23,6817
"Chuquisaca",2020-09-24,6879
"Chuquisaca",2020-09-25,6940
"Chuquisaca",2020-09-26,6986
"Chuquisaca",2020-09-27,7032
"Chuquisaca",2020-09-28,7055
"Chuquisaca",2020-09-29,7069
"Chuquisaca",2020-09-30,7100
"Chuquisaca",2020-10-01,7128
"Chuquisaca",2020-10-02,7153
"Chuquisaca",2020-10-03,7187
"Chuquisaca",2020-10-04,7211
"Chuquisaca",2020-10-05,7229
"Chuquisaca",2020-10-06,7243
"Chuquisaca",2020-10-07,7257
"Chuquisaca",2020-10-08,7316
"Chuquisaca",2020-10-09,7339
"Chuquisaca",2020-10-10,7354
"Chuquisaca",2020-10-11,7362
"Chuquisaca",2020-10-12,7382
"Chuquisaca",2020-10-13,7414
"Chuquisaca",2020-10-14,7433
"Chuquisaca",2020-10-15,7444
"Chuquisaca",2020-10-16,7476
"Chuquisaca",2020-10-17,7519
"Chuquisaca",2020-10-18,7539
"Chuquisaca",2020-10-19,7545
"Chuquisaca",2020-10-20,7564
"Chuquisaca",2020-10-21,7581
"Chuquisaca",2020-10-22,7601
"Chuquisaca",2020-10-23,7631
"Chuquisaca",2020-10-24,7662
"Chuquisaca",2020-10-25,7693
"Chuquisaca",2020-10-26,7708
"Chuquisaca",2020-10-27,7723
"Chuquisaca",2020-10-28,7757
"Chuquisaca",2020-10-29,7778
"Chuquisaca",2020-10-30,7794
"Chuquisaca",2020-10-31,7809
"Chuquisaca",2020-11-01,7823
"Chuquisaca",2020-11-02,7832
"Chuquisaca",2020-11-03,7837
"Chuquisaca",2020-11-04,7849
"Chuquisaca",2020-11-05,7855
"Chuquisaca",2020-11-06,7869
"Chuquisaca",2020-11-07,7873
"Chuquisaca",2020-11-08,7882
"Chuquisaca",2020-11-09,7884
"Chuquisaca",2020-11-10,7892
"Chuquisaca",2020-11-11,7896
"Chuquisaca",2020-11-12,7898
"Chuquisaca",2020-11-13,7907
"Chuquisaca",2020-11-14,7922
"Chuquisaca",2020-11-15,7930
"Chuquisaca",2020-11-16,7933
"Chuquisaca",2020-11-17,7939
"Chuquisaca",2020-11-18,7942
"Chuquisaca",2020-11-19,7952
"Chuquisaca",2020-11-20,7960
"Chuquisaca",2020-11-21,7970
"Chuquisaca",2020-11-22,7973
"Chuquisaca",2020-11-23,7977
"Chuquisaca",2020-11-24,7982
"Chuquisaca",2020-11-25,7988
"Chuquisaca",2020-11-26,7991
"Chuquisaca",2020-11-27,8004
"Chuquisaca",2020-11-28,8021
"Chuquisaca",2020-11-29,8024
"Chuquisaca",2020-11-30,8030
"Chuquisaca",2020-12-01,8032
"Chuquisaca",2020-12-02,8040
"Chuquisaca",2020-12-03,8047
"Chuquisaca",2020-12-04,8054
"Chuquisaca",2020-12-05,8059
"Chuquisaca",2020-12-06,8067
"Chuquisaca",2020-12-07,8070
"Chuquisaca",2020-12-08,8084
"Chuquisaca",2020-12-09,8091
"Chuquisaca",2020-12-10,8103
"Chuquisaca",2020-12-11,8119
"Chuquisaca",2020-12-12,8125
"Chuquisaca",2020-12-13,8133
"Chuquisaca",2020-12-14,8138
"Chuquisaca",2020-12-15,8148
"Chuquisaca",2020-12-16,8158
"Chuquisaca",2020-12-17,8171
"Chuquisaca",2020-12-18,8187
"Chuquisaca",2020-12-19,8220
"Chuquisaca",2020-12-20,8276
"Chuquisaca",2020-12-21,8283
"Chuquisaca",2020-12-22,8304
"Chuquisaca",2020-12-23,8347
"Chuquisaca",2020-12-24,8417
"Chuquisaca",2020-12-25,8500
"Chuquisaca",2020-12-26,8518
"Chuquisaca",2020-12-27,8540
"Chuquisaca",2020-12-28,8574
"Chuquisaca",2020-12-29,8632
"La Paz",2020-03-10,0
"La Paz",2020-03-11,0
"La Paz",2020-03-12,0
"La Paz",2020-03-13,0
"La Paz",2020-03-14,0
"La Paz",2020-03-15,0
"La Paz",2020-03-16,0
"La Paz",2020-03-17,0
"La Paz",2020-03-18,0
"La Paz",2020-03-19,1
"La Paz",2020-03-20,1
"La Paz",2020-03-21,1
"La Paz",2020-03-22,1
"La Paz",2020-03-23,1
"La Paz",2020-03-24,2
"La Paz",2020-03-25,4
"La Paz",2020-03-26,8
"La Paz",2020-03-27,8
"La Paz",2020-03-28,10
"La Paz",2020-03-29,13
"La Paz",2020-03-30,14
"La Paz",2020-03-31,16
"La Paz",2020-04-01,16
"La Paz",2020-04-02,19
"La Paz",2020-04-03,20
"La Paz",2020-04-04,23
"La Paz",2020-04-05,32
"La Paz",2020-04-06,37
"La Paz",2020-04-07,39
"La Paz",2020-04-08,57
"La Paz",2020-04-09,57
"La Paz",2020-04-10,59
"La Paz",2020-04-11,65
"La Paz",2020-04-12,73
"La Paz",2020-04-13,80
"La Paz",2020-04-14,91
"La Paz",2020-04-15,101
"La Paz",2020-04-16,120
"La Paz",2020-04-17,120
"La Paz",2020-04-18,126
"La Paz",2020-04-19,133
"La Paz",2020-04-20,134
"La Paz",2020-04-21,137
"La Paz",2020-04-22,140
"La Paz",2020-04-23,150
"La Paz",2020-04-24,155
"La Paz",2020-04-25,159
"La Paz",2020-04-26,168
"La Paz",2020-04-27,185
"La Paz",2020-04-28,188
"La Paz",2020-04-29,202
"La Paz",2020-04-30,218
"La Paz",2020-05-01,221
"La Paz",2020-05-02,236
"La Paz",2020-05-03,241
"La Paz",2020-05-04,243
"La Paz",2020-05-05,253
"La Paz",2020-05-06,260
"La Paz",2020-05-07,271
"La Paz",2020-05-08,294
"La Paz",2020-05-09,301
"La Paz",2020-05-10,309
"La Paz",2020-05-11,313
"La Paz",2020-05-12,316
"La Paz",2020-05-13,319
"La Paz",2020-05-14,322
"La Paz",2020-05-15,328
"La Paz",2020-05-16,333
"La Paz",2020-05-17,335
"La Paz",2020-05-18,342
"La Paz",2020-05-19,355
"La Paz",2020-05-20,363
"La Paz",2020-05-21,375
"La Paz",2020-05-22,381
"La Paz",2020-05-23,386
"La Paz",2020-05-24,394
"La Paz",2020-05-25,403
"La Paz",2020-05-26,410
"La Paz",2020-05-27,415
"La Paz",2020-05-28,423
"La Paz",2020-05-29,444
"La Paz",2020-05-30,478
"La Paz",2020-05-31,507
"La Paz",2020-06-01,555
"La Paz",2020-06-02,614
"La Paz",2020-06-03,635
"La Paz",2020-06-04,661
"La Paz",2020-06-05,692
"La Paz",2020-06-06,737
"La Paz",2020-06-07,754
"La Paz",2020-06-08,776
"La Paz",2020-06-09,804
"La Paz",2020-06-10,842
"La Paz",2020-06-11,932
"La Paz",2020-06-12,983
"La Paz",2020-06-13,1064
"La Paz",2020-06-14,1149
"La Paz",2020-06-15,1213
"La Paz",2020-06-16,1254
"La Paz",2020-06-17,1298
"La Paz",2020-06-18,1386
"La Paz",2020-06-19,1469
"La Paz",2020-06-20,1545
"La Paz",2020-06-21,1780
"La Paz",2020-06-22,1918
"La Paz",2020-06-23,1966
"La Paz",2020-06-24,2161
"La Paz",2020-06-25,2373
"La Paz",2020-06-26,2580
"La Paz",2020-06-27,2774
"La Paz",2020-06-28,2882
"La Paz",2020-06-29,2967
"La Paz",2020-06-30,3029
"La Paz",2020-07-01,3241
"La Paz",2020-07-02,3397
"La Paz",2020-07-03,3634
"La Paz",2020-07-04,3872
"La Paz",2020-07-05,4205
"La Paz",2020-07-06,4685
"La Paz",2020-07-07,4876
"La Paz",2020-07-08,5151
"La Paz",2020-07-09,5376
"La Paz",2020-07-10,5704
"La Paz",2020-07-11,6366
"La Paz",2020-07-12,6703
"La Paz",2020-07-13,7124
"La Paz",2020-07-14,7402
"La Paz",2020-07-15,7662
"La Paz",2020-07-16,7976
"La Paz",2020-07-17,8209
"La Paz",2020-07-18,8922
"La Paz",2020-07-19,9655
"La Paz",2020-07-20,10190
"La Paz",2020-07-21,10621
"La Paz",2020-07-22,11409
"La Paz",2020-07-23,11943
"La Paz",2020-07-24,12273
"La Paz",2020-07-25,13371
"La Paz",2020-07-26,13780
"La Paz",2020-07-27,14403
"La Paz",2020-07-28,14618
"La Paz",2020-07-29,14982
"La Paz",2020-07-30,15595
"La Paz",2020-07-31,15951
"La Paz",2020-08-01,16425
"La Paz",2020-08-02,16823
"La Paz",2020-08-03,17699
"La Paz",2020-08-04,18115
"La Paz",2020-08-05,19024
"La Paz",2020-08-06,19575
"La Paz",2020-08-07,20481
"La Paz",2020-08-08,21105
"La Paz",2020-08-09,21606
"La Paz",2020-08-10,22322
"La Paz",2020-08-11,22908
"La Paz",2020-08-12,23721
"La Paz",2020-08-13,24145
"La Paz",2020-08-14,24602
"La Paz",2020-08-15,25122
"La Paz",2020-08-16,25776
"La Paz",2020-08-17,26052
"La Paz",2020-08-18,26295
"La Paz",2020-08-19,27100
"La Paz",2020-08-20,27306
"La Paz",2020-08-21,27771
"La Paz",2020-08-22,27985
"La Paz",2020-08-23,28328
"La Paz",2020-08-24,28935
"La Paz",2020-08-25,29149
"La Paz",2020-08-26,29498
"La Paz",2020-08-27,29851
"La Paz",2020-08-28,30349
"La Paz",2020-08-29,30678
"La Paz",2020-08-30,30898
"La Paz",2020-08-31,30999
"La Paz",2020-09-01,31039
"La Paz",2020-09-02,31124
"La Paz",2020-09-03,31232
"La Paz",2020-09-04,31446
"La Paz",2020-09-05,31725
"La Paz",2020-09-06,31889
"La Paz",2020-09-07,32161
"La Paz",2020-09-08,32268
"La Paz",2020-09-09,32565
"La Paz",2020-09-10,32797
"La Paz",2020-09-11,32950
"La Paz",2020-09-12,33082
"La Paz",2020-09-13,33296
"La Paz",2020-09-14,33619
"La Paz",2020-09-15,33731
"La Paz",2020-09-16,33804
"La Paz",2020-09-17,33842
"La Paz",2020-09-18,33875
"La Paz",2020-09-19,33969
"La Paz",2020-09-20,34003
"La Paz",2020-09-21,34030
"La Paz",2020-09-22,34067
"La Paz",2020-09-23,34091
"La Paz",2020-09-24,34136
"La Paz",2020-09-25,34181
"La Paz",2020-09-26,34233
"La Paz",2020-09-27,34262
"La Paz",2020-09-28,34279
"La Paz",2020-09-29,34282
"La Paz",2020-09-30,34311
"La Paz",2020-10-01,34351
"La Paz",2020-10-02,34391
"La Paz",2020-10-03,34419
"La Paz",2020-10-04,34433
"La Paz",2020-10-05,34449
"La Paz",2020-10-06,34449
"La Paz",2020-10-07,34498
"La Paz",2020-10-08,34520
"La Paz",2020-10-09,34567
"La Paz",2020-10-10,34597
"La Paz",2020-10-11,34605
"La Paz",2020-10-12,34607
"La Paz",2020-10-13,34626
"La Paz",2020-10-14,34638
"La Paz",2020-10-15,34674
"La Paz",2020-10-16,34701
"La Paz",2020-10-17,34712
"La Paz",2020-10-18,34721
"La Paz",2020-10-19,34727
"La Paz",2020-10-20,34736
"La Paz",2020-10-21,34766
"La Paz",2020-10-22,34777
"La Paz",2020-10-23,34796
"La Paz",2020-10-24,34825
"La Paz",2020-10-25,34838
"La Paz",2020-10-26,34840
"La Paz",2020-10-27,34869
"La Paz",2020-10-28,34898
"La Paz",2020-10-29,34916
"La Paz",2020-10-30,34962
"La Paz",2020-10-31,34977
"La Paz",2020-11-01,34995
"La Paz",2020-11-02,34995
"La Paz",2020-11-03,35000
"La Paz",2020-11-04,35010
"La Paz",2020-11-05,35048
"La Paz",2020-11-06,35061
"La Paz",2020-11-07,35075
"La Paz",2020-11-08,35086
"La Paz",2020-11-09,35088
"La Paz",2020-11-10,35109
"La Paz",2020-11-11,35115
"La Paz",2020-11-12,35123
"La Paz",2020-11-13,35182
"La Paz",2020-11-14,35218
"La Paz",2020-11-15,35237
"La Paz",2020-11-16,35271
"La Paz",2020-11-17,35286
"La Paz",2020-11-18,35307
"La Paz",2020-11-19,35369
"La Paz",2020-11-20,35383
"La Paz",2020-11-21,35389
"La Paz",2020-11-22,35413
"La Paz",2020-11-23,35414
"La Paz",2020-11-24,35421
"La Paz",2020-11-25,35437
"La Paz",2020-11-26,35447
"La Paz",2020-11-27,35466
"La Paz",2020-11-28,35489
"La Paz",2020-11-29,35494
"La Paz",2020-11-30,35497
"La Paz",2020-12-01,35504
"La Paz",2020-12-02,35519
"La Paz",2020-12-03,35564
"La Paz",2020-12-04,35594
"La Paz",2020-12-05,35626
"La Paz",2020-12-06,35646
"La Paz",2020-12-07,35649
"La Paz",2020-12-08,35670
"La Paz",2020-12-09,35685
"La Paz",2020-12-10,35772
"La Paz",2020-12-11,35838
"La Paz",2020-12-12,35875
"La Paz",2020-12-13,35923
"La Paz",2020-12-14,35934
"La Paz",2020-12-15,35998
"La Paz",2020-12-16,36131
"La Paz",2020-12-17,36263
"La Paz",2020-12-18,36365
"La Paz",2020-12-19,36482
"La Paz",2020-12-20,36605
"La Paz",2020-12-21,36651
"La Paz",2020-12-22,36774
"La Paz",2020-12-23,37099
"La Paz",2020-12-24,37433
"La Paz",2020-12-25,37604
"La Paz",2020-12-26,37801
"La Paz",2020-12-27,38014
"La Paz",2020-12-28,38114
"La Paz",2020-12-29,38393
"Cochabamba",2020-03-10,0
"Cochabamba",2020-03-11,0
"Cochabamba",2020-03-12,0
"Cochabamba",2020-03-13,1
"Cochabamba",2020-03-14,1
"Cochabamba",2020-03-15,1
"Cochabamba",2020-03-16,1
"Cochabamba",2020-03-17,1
"Cochabamba",2020-03-18,1
"Cochabamba",2020-03-19,2
"Cochabamba",2020-03-20,2
"Cochabamba",2020-03-21,2
"Cochabamba",2020-03-22,3
"Cochabamba",2020-03-23,3
"Cochabamba",2020-03-24,3
"Cochabamba",2020-03-25,3
"Cochabamba",2020-03-26,10
"Cochabamba",2020-03-27,14
"Cochabamba",2020-03-28,14
"Cochabamba",2020-03-29,18
"Cochabamba",2020-03-30,20
"Cochabamba",2020-03-31,20
"Cochabamba",2020-04-01,21
"Cochabamba",2020-04-02,22
"Cochabamba",2020-04-03,24
"Cochabamba",2020-04-04,24
"Cochabamba",2020-04-05,33
"Cochabamba",2020-04-06,33
"Cochabamba",2020-04-07,38
"Cochabamba",2020-04-08,47
"Cochabamba",2020-04-09,48
"Cochabamba",2020-04-10,48
"Cochabamba",2020-04-11,49
"Cochabamba",2020-04-12,52
"Cochabamba",2020-04-13,54
"Cochabamba",2020-04-14,57
"Cochabamba",2020-04-15,59
"Cochabamba",2020-04-16,59
"Cochabamba",2020-04-17,60
"Cochabamba",2020-04-18,60
"Cochabamba",2020-04-19,61
"Cochabamba",2020-04-20,61
"Cochabamba",2020-04-21,62
"Cochabamba",2020-04-22,63
"Cochabamba",2020-04-23,66
"Cochabamba",2020-04-24,70
"Cochabamba",2020-04-25,71
"Cochabamba",2020-04-26,78
"Cochabamba",2020-04-27,78
"Cochabamba",2020-04-28,79
"Cochabamba",2020-04-29,80
"Cochabamba",2020-04-30,80
"Cochabamba",2020-05-01,80
"Cochabamba",2020-05-02,81
"Cochabamba",2020-05-03,81
"Cochabamba",2020-05-04,82
"Cochabamba",2020-05-05,82
"Cochabamba",2020-05-06,82
"Cochabamba",2020-05-07,82
"Cochabamba",2020-05-08,90
"Cochabamba",2020-05-09,95
"Cochabamba",2020-05-10,104
"Cochabamba",2020-05-11,109
"Cochabamba",2020-05-12,130
"Cochabamba",2020-05-13,148
"Cochabamba",2020-05-14,170
"Cochabamba",2020-05-15,196
"Cochabamba",2020-05-16,214
"Cochabamba",2020-05-17,224
"Cochabamba",2020-05-18,228
"Cochabamba",2020-05-19,246
"Cochabamba",2020-05-20,259
"Cochabamba",2020-05-21,266
"Cochabamba",2020-05-22,285
"Cochabamba",2020-05-23,295
"Cochabamba",2020-05-24,329
"Cochabamba",2020-05-25,339
"Cochabamba",2020-05-26,345
"Cochabamba",2020-05-27,376
"Cochabamba",2020-05-28,419
"Cochabamba",2020-05-29,488
"Cochabamba",2020-05-30,556
"Cochabamba",2020-05-31,611
"Cochabamba",2020-06-01,714
"Cochabamba",2020-06-02,786
"Cochabamba",2020-06-03,851
"Cochabamba",2020-06-04,898
"Cochabamba",2020-06-05,960
"Cochabamba",2020-06-06,1022
"Cochabamba",2020-06-07,1097
"Cochabamba",2020-06-08,1162
"Cochabamba",2020-06-09,1231
"Cochabamba",2020-06-10,1297
"Cochabamba",2020-06-11,1369
"Cochabamba",2020-06-12,1441
"Cochabamba",2020-06-13,1537
"Cochabamba",2020-06-14,1723
"Cochabamba",2020-06-15,1878
"Cochabamba",2020-06-16,1915
"Cochabamba",2020-06-17,2041
"Cochabamba",2020-06-18,2179
"Cochabamba",2020-06-19,2302
"Cochabamba",2020-06-20,2360
"Cochabamba",2020-06-21,2551
"Cochabamba",2020-06-22,2612
"Cochabamba",2020-06-23,2775
"Cochabamba",2020-06-24,2920
"Cochabamba",2020-06-25,2970
"Cochabamba",2020-06-26,3233
"Cochabamba",2020-06-27,3416
"Cochabamba",2020-06-28,3468
"Cochabamba",2020-06-29,3501
"Cochabamba",2020-06-30,3640
"Cochabamba",2020-07-01,3744
"Cochabamba",2020-07-02,3836
"Cochabamba",2020-07-03,4089
"Cochabamba",2020-07-04,4146
"Cochabamba",2020-07-05,4199
"Cochabamba",2020-07-06,4429
"Cochabamba",2020-07-07,4492
"Cochabamba",2020-07-08,4635
"Cochabamba",2020-07-09,4769
"Cochabamba",2020-07-10,4915
"Cochabamba",2020-07-11,5014
"Cochabamba",2020-07-12,5188
"Cochabamba",2020-07-13,5315
"Cochabamba",2020-07-14,5468
"Cochabamba",2020-07-15,5744
"Cochabamba",2020-07-16,5926
"Cochabamba",2020-07-17,6045
"Cochabamba",2020-07-18,6277
"Cochabamba",2020-07-19,6406
"Cochabamba",2020-07-20,6526
"Cochabamba",2020-07-21,6694
"Cochabamba",2020-07-22,6887
"Cochabamba",2020-07-23,7047
"Cochabamba",2020-07-24,7305
"Cochabamba",2020-07-25,7420
"Cochabamba",2020-07-26,7544
"Cochabamba",2020-07-27,8104
"Cochabamba",2020-07-28,8310
"Cochabamba",2020-07-29,8410
"Cochabamba",2020-07-30,8582
"Cochabamba",2020-07-31,9030
"Cochabamba",2020-08-01,9418
"Cochabamba",2020-08-02,9626
"Cochabamba",2020-08-03,9815
"Cochabamba",2020-08-04,10031
"Cochabamba",2020-08-05,10213
"Cochabamba",2020-08-06,10309
"Cochabamba",2020-08-07,10392
"Cochabamba",2020-08-08,10435
"Cochabamba",2020-08-09,10586
"Cochabamba",2020-08-10,10722
"Cochabamba",2020-08-11,10845
"Cochabamba",2020-08-12,10990
"Cochabamba",2020-08-13,11074
"Cochabamba",2020-08-14,11259
"Cochabamba",2020-08-15,11346
"Cochabamba",2020-08-16,11359
"Cochabamba",2020-08-17,11411
"Cochabamba",2020-08-18,11491
"Cochabamba",2020-08-19,11563
"Cochabamba",2020-08-20,11621
"Cochabamba",2020-08-21,11689
"Cochabamba",2020-08-22,11791
"Cochabamba",2020-08-23,11844
"Cochabamba",2020-08-24,11956
"Cochabamba",2020-08-25,12017
"Cochabamba",2020-08-26,12068
"Cochabamba",2020-08-27,12161
"Cochabamba",2020-08-28,12204
"Cochabamba",2020-08-29,12290
"Cochabamba",2020-08-30,12297
"Cochabamba",2020-08-31,12370
"Cochabamba",2020-09-01,12432
"Cochabamba",2020-09-02,12516
"Cochabamba",2020-09-03,12559
"Cochabamba",2020-09-04,12589
"Cochabamba",2020-09-05,12615
"Cochabamba",2020-09-06,12624
"Cochabamba",2020-09-07,12629
"Cochabamba",2020-09-08,12671
"Cochabamba",2020-09-09,12721
"Cochabamba",2020-09-10,12766
"Cochabamba",2020-09-11,12889
"Cochabamba",2020-09-12,13065
"Cochabamba",2020-09-13,13142
"Cochabamba",2020-09-14,13192
"Cochabamba",2020-09-15,13261
"Cochabamba",2020-09-16,13294
"Cochabamba",2020-09-17,13328
"Cochabamba",2020-09-18,13378
"Cochabamba",2020-09-19,13392
"Cochabamba",2020-09-20,13394
"Cochabamba",2020-09-21,13422
"Cochabamba",2020-09-22,13429
"Cochabamba",2020-09-23,13451
"Cochabamba",2020-09-24,13488
"Cochabamba",2020-09-25,13507
"Cochabamba",2020-09-26,13529
"Cochabamba",2020-09-27,13533
"Cochabamba",2020-09-28,13563
"Cochabamba",2020-09-29,13594
"Cochabamba",2020-09-30,13611
"Cochabamba",2020-10-01,13626
"Cochabamba",2020-10-02,13644
"Cochabamba",2020-10-03,13647
"Cochabamba",2020-10-04,13659
"Cochabamba",2020-10-05,13673
"Cochabamba",2020-10-06,13706
"Cochabamba",2020-10-07,13728
"Cochabamba",2020-10-08,13735
"Cochabamba",2020-10-09,13750
"Cochabamba",2020-10-10,13754
"Cochabamba",2020-10-11,13754
"Cochabamba",2020-10-12,13765
"Cochabamba",2020-10-13,13784
"Cochabamba",2020-10-14,13787
"Cochabamba",2020-10-15,13810
